Transaction ID,Transaction Date,Transaction Time,Transaction Quantity,Store ID,Store Location,Product ID,Unit Price,Product Category,Product Type,Product Detail
2966,1/7/23,10:11:28,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
2967,1/7/23,10:11:45,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
2968,1/7/23,10:11:48,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
2969,1/7/23,10:12:14,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
2969,1/7/23,10:12:14,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
2970,1/7/23,10:13:09,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
2971,1/7/23,10:14:15,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
2972,1/7/23,10:14:20,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
2972,1/7/23,10:14:20,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
2972,1/7/23,10:14:20,1,5,Lower Manhattan,6,21,Coffee beans,Gourmet Beans,Ethiopia
2973,1/7/23,10:15:38,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2974,1/7/23,10:16:40,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
2975,1/7/23,10:19:44,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
2976,1/7/23,10:21:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
2977,1/7/23,10:21:47,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
2978,1/7/23,10:22:06,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
2979,1/7/23,10:23:15,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
2979,1/7/23,10:23:15,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
2980,1/7/23,10:25:49,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
2980,1/7/23,10:25:49,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
2981,1/7/23,10:26:52,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
2982,1/7/23,10:28:18,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
2983,1/7/23,10:28:43,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
2984,1/7/23,10:29:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
2984,1/7/23,10:29:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
2984,1/7/23,10:29:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
2985,1/7/23,10:29:17,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
2986,1/7/23,10:29:47,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
2987,1/7/23,10:30:16,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
2988,1/7/23,10:30:17,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
2989,1/7/23,10:30:56,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
2990,1/7/23,10:30:57,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
2991,1/7/23,10:30:59,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
2992,1/7/23,10:31:28,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
2993,1/7/23,10:32:10,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
2993,1/7/23,10:32:10,1,5,Lower Manhattan,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown
2994,1/7/23,10:32:22,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
2994,1/7/23,10:32:22,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
2995,1/7/23,10:32:37,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
2996,1/7/23,10:34:04,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
2997,1/7/23,10:34:38,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
2998,1/7/23,10:35:30,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
2999,1/7/23,10:35:38,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
2999,1/7/23,10:35:38,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3000,1/7/23,10:36:25,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3001,1/7/23,10:36:38,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3002,1/7/23,10:36:41,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3003,1/7/23,10:36:48,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3003,1/7/23,10:36:48,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
3004,1/7/23,10:37:13,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3004,1/7/23,10:37:13,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
3005,1/7/23,10:37:20,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3006,1/7/23,10:38:40,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3006,1/7/23,10:38:40,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
3007,1/7/23,10:39:45,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
3008,1/7/23,10:41:25,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3009,1/7/23,10:42:24,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3010,1/7/23,10:42:28,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3011,1/7/23,10:43:14,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3012,1/7/23,10:44:03,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
3012,1/7/23,10:44:03,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
3013,1/7/23,10:45:01,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3013,1/7/23,10:45:01,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
3014,1/7/23,10:46:21,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3015,1/7/23,10:46:35,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3016,1/7/23,10:47:22,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
3016,1/7/23,10:47:22,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3017,1/7/23,10:48:34,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3018,1/7/23,10:48:54,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3019,1/7/23,10:49:08,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3019,1/7/23,10:49:08,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
3020,1/7/23,10:49:27,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3021,1/7/23,10:49:37,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3021,1/7/23,10:49:37,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
3022,1/7/23,10:51:19,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3023,1/7/23,10:52:50,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
3023,1/7/23,10:52:50,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup
3023,1/7/23,10:52:50,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
3024,1/7/23,10:53:35,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3025,1/7/23,10:53:56,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3026,1/7/23,10:54:49,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
3027,1/7/23,10:55:16,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3028,1/7/23,10:55:25,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
3028,1/7/23,10:55:25,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3028,1/7/23,10:55:25,1,8,Hell's Kitchen,4,20.45,Coffee beans,Espresso Beans,Primo Espresso Roast
3029,1/7/23,10:56:05,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
3029,1/7/23,10:56:05,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
3029,1/7/23,10:56:05,1,5,Lower Manhattan,9,12,Coffee beans,Organic Beans,Organic Decaf Blend
3030,1/7/23,10:56:46,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3031,1/7/23,11:00:03,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
3031,1/7/23,11:00:03,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
3031,1/7/23,11:00:03,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
3032,1/7/23,11:02:58,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3033,1/7/23,11:03:14,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3034,1/7/23,11:03:20,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3034,1/7/23,11:03:20,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
3035,1/7/23,11:05:30,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3035,1/7/23,11:05:30,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
3036,1/7/23,11:07:14,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
3037,1/7/23,11:07:48,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3038,1/7/23,11:07:54,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3039,1/7/23,11:09:54,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3040,1/7/23,11:10:06,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3040,1/7/23,11:10:06,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
3041,1/7/23,11:13:18,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
3042,1/7/23,11:14:16,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3043,1/7/23,11:15:49,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3044,1/7/23,11:15:54,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3045,1/7/23,11:17:49,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3045,1/7/23,11:17:49,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
3046,1/7/23,11:26:18,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3047,1/7/23,11:26:56,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
3048,1/7/23,11:28:54,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3049,1/7/23,11:29:17,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3050,1/7/23,11:30:44,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
3051,1/7/23,11:32:00,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3051,1/7/23,11:32:00,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
3052,1/7/23,11:32:37,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3053,1/7/23,11:38:37,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3054,1/7/23,11:39:41,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3055,1/7/23,11:41:26,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3056,1/7/23,11:43:21,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3057,1/7/23,11:44:13,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3057,1/7/23,11:44:13,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
3058,1/7/23,11:46:43,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
3059,1/7/23,11:53:13,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3060,1/7/23,11:54:38,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3060,1/7/23,11:54:38,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
3061,1/7/23,11:55:57,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3062,1/7/23,11:59:07,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3063,1/7/23,12:05:19,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3064,1/7/23,12:07:17,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3065,1/7/23,12:07:31,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3066,1/7/23,12:07:44,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
3067,1/7/23,12:08:35,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3068,1/7/23,12:09:13,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3069,1/7/23,12:10:19,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
3070,1/7/23,12:11:26,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3070,1/7/23,12:11:26,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
3071,1/7/23,12:16:21,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3072,1/7/23,12:17:09,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
3072,1/7/23,12:17:09,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
3073,1/7/23,12:18:01,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3074,1/7/23,12:23:20,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3075,1/7/23,12:24:00,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3076,1/7/23,12:26:42,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3076,1/7/23,12:26:42,1,8,Hell's Kitchen,19,6.4,Packaged Chocolate,Drinking Chocolate,Dark chocolate
3077,1/7/23,12:28:26,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3077,1/7/23,12:28:26,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
3078,1/7/23,12:34:55,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3079,1/7/23,12:38:40,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
3080,1/7/23,12:40:33,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3081,1/7/23,12:42:49,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
3082,1/7/23,12:43:13,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3083,1/7/23,12:44:24,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3084,1/7/23,12:44:32,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3085,1/7/23,12:45:11,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3085,1/7/23,12:45:11,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3086,1/7/23,12:47:36,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
3087,1/7/23,12:50:28,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3088,1/7/23,12:52:20,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
3089,1/7/23,12:53:48,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3090,1/7/23,12:54:18,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3090,1/7/23,12:54:18,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
3091,1/7/23,12:58:25,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3092,1/7/23,13:05:03,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
3093,1/7/23,13:07:13,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
3093,1/7/23,13:07:13,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
3094,1/7/23,13:10:17,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3094,1/7/23,13:10:17,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
3095,1/7/23,13:14:09,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3096,1/7/23,13:17:13,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3097,1/7/23,13:24:10,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
3098,1/7/23,13:25:18,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3099,1/7/23,13:26:37,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3100,1/7/23,13:29:08,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3101,1/7/23,13:29:25,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3101,1/7/23,13:29:25,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
3102,1/7/23,13:33:21,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
3103,1/7/23,13:38:18,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3104,1/7/23,13:38:54,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3105,1/7/23,13:45:04,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3106,1/7/23,13:45:05,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
3107,1/7/23,13:46:21,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3108,1/7/23,13:46:48,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3109,1/7/23,13:49:35,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
3110,1/7/23,13:50:41,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
3111,1/7/23,13:52:13,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3112,1/7/23,13:53:24,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3113,1/7/23,14:01:55,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3114,1/7/23,14:02:48,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3115,1/7/23,14:07:08,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3116,1/7/23,14:09:59,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
3117,1/7/23,14:16:15,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
3117,1/7/23,14:16:15,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
3118,1/7/23,14:20:34,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3119,1/7/23,14:23:54,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3120,1/7/23,14:25:40,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
3121,1/7/23,14:27:49,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
3121,1/7/23,14:27:49,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
3122,1/7/23,14:40:42,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
3123,1/7/23,14:42:23,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
3124,1/7/23,14:51:43,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3125,1/7/23,14:53:35,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
3125,1/7/23,14:53:35,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
3126,1/7/23,15:05:47,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
3127,1/7/23,15:15:10,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3128,1/7/23,15:17:18,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3129,1/7/23,15:20:43,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
3129,1/7/23,15:20:43,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
3130,1/7/23,15:21:45,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
3131,1/7/23,15:22:21,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
3132,1/7/23,15:22:54,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3133,1/7/23,15:28:09,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3134,1/7/23,15:29:56,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
3134,1/7/23,15:29:56,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
3135,1/7/23,15:38:19,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
3136,1/7/23,15:38:25,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
3137,1/7/23,15:40:10,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
3138,1/7/23,15:41:44,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
3139,1/7/23,15:50:27,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
3140,1/7/23,15:52:39,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
3141,1/7/23,15:52:55,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3142,1/7/23,15:57:16,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
3142,1/7/23,15:57:16,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
3143,1/7/23,15:57:17,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
3144,1/7/23,15:59:32,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3145,1/7/23,16:07:02,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
3146,1/7/23,16:14:29,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
3147,1/7/23,16:16:48,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
3148,1/7/23,16:18:43,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3149,1/7/23,16:19:36,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
3150,1/7/23,16:24:34,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
3151,1/7/23,16:35:34,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
3152,1/7/23,16:40:58,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
3153,1/7/23,16:44:24,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3154,1/7/23,16:51:21,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
3155,1/7/23,16:51:42,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
3155,1/7/23,16:51:42,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
3156,1/7/23,16:57:01,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
3157,1/7/23,17:01:44,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
3157,1/7/23,17:01:44,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
